age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
29,Private,110226,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,65,?,<=50K
58,?,53481,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,70,United-States,<=50K
78,?,74795,Assoc-acdm,12,Widowed,?,Not-in-family,White,Female,0,0,4,United-States,<=50K
50,Self-emp-inc,201689,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,63,?,>50K
61,?,187636,Bachelors,13,Divorced,?,Unmarried,White,Female,0,0,40,United-States,<=50K
56,Self-emp-inc,267763,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,?,<=50K
90,?,175444,7th-8th,4,Separated,?,Not-in-family,White,Female,0,0,15,United-States,<=50K
47,Private,185866,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,?,>50K
66,?,212759,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,6767,0,20,United-States,<=50K
41,Private,90021,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,?,<=50K
38,?,94559,Bachelors,13,Married-civ-spouse,?,Wife,Other,Female,7688,0,50,?,>50K
60,Private,166330,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,99999,0,40,United-States,>50K
80,?,91901,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States,<=50K
21,?,40052,Some-college,10,Never-married,?,Not-in-family,White,Male,0,2001,45,United-States,<=50K
52,?,318351,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,>50K
20,?,41356,Assoc-acdm,12,Never-married,?,Not-in-family,White,Female,0,0,32,United-States,<=50K
60,?,160155,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,12,United-States,<=50K
55,?,136819,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,181666,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40,?,<=50K
43,Self-emp-not-inc,147269,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,?,<=50K
68,State-gov,202699,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,42,?,>50K
52,Private,135607,Some-college,10,Widowed,Other-service,Unmarried,Black,Female,0,0,40,?,<=50K
17,?,89870,10th,6,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
66,?,108185,9th,5,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,<=50K
43,?,405374,Some-college,10,Separated,?,Not-in-family,Black,Male,0,0,40,United-States,<=50K
69,?,259323,Prof-school,15,Divorced,?,Not-in-family,White,Male,0,0,5,United-States,<=50K
67,State-gov,239705,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,12,?,<=50K
73,?,177773,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,<=50K
21,Private,215039,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,13,?,<=50K
59,?,87247,10th,6,Divorced,?,Not-in-family,White,Female,0,0,40,England,<=50K
30,?,138744,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
49,Self-emp-inc,229737,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,37,United-States,>50K
36,Private,156780,HS-grad,9,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,?,<=50K
22,Private,119592,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,2824,40,?,>50K
56,Self-emp-inc,98418,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,United-States,>50K
35,?,195946,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
22,?,424494,Some-college,10,Never-married,?,Own-child,White,Male,0,0,25,United-States,<=50K
36,?,205396,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,4,United-States,<=50K
19,?,185619,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
43,?,387839,HS-grad,9,Never-married,?,Other-relative,White,Female,0,0,40,United-States,<=50K
21,?,77665,Some-college,10,Never-married,?,Own-child,White,Male,0,0,35,United-States,<=50K
17,?,47407,11th,7,Never-married,?,Own-child,White,Male,0,0,10,United-States,<=50K
63,?,106648,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States,<=50K
67,?,150264,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,0,0,20,Canada,>50K
49,?,31478,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,99,United-States,<=50K
56,?,32855,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
63,?,83043,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,2179,45,United-States,<=50K
22,?,211013,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,Mexico,<=50K
17,?,64785,10th,6,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
45,Self-emp-inc,108100,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,99999,0,25,?,>50K
75,?,222789,Bachelors,13,Widowed,?,Not-in-family,White,Female,0,0,6,United-States,<=50K
70,?,163057,HS-grad,9,Widowed,?,Not-in-family,White,Female,2009,0,40,United-States,<=50K
41,Private,43945,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?,<=50K
70,?,133248,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,14,United-States,<=50K
53,?,150393,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,1504,35,United-States,<=50K
28,?,303674,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,3103,0,20,United-States,<=50K
44,?,195488,12th,8,Separated,?,Not-in-family,White,Female,0,0,36,Puerto-Rico,<=50K
58,?,114362,Some-college,10,Married-civ-spouse,?,Husband,Black,Male,0,0,30,United-States,<=50K
63,?,133166,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,0,0,12,United-States,<=50K
50,?,257117,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,<=50K
42,Private,92288,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
81,?,106765,Some-college,10,Widowed,?,Unmarried,White,Female,0,0,4,United-States,<=50K
29,?,95108,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,?,141418,Some-college,10,Never-married,?,Own-child,White,Male,0,0,15,United-States,<=50K
40,?,165309,7th-8th,4,Separated,?,Not-in-family,White,Female,0,0,8,United-States,<=50K
71,Self-emp-inc,38822,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,>50K
62,?,68461,Doctorate,16,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K
18,?,344742,10th,6,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
19,?,60688,Some-college,10,Never-married,?,Own-child,White,Male,0,0,35,United-States,<=50K
20,?,25139,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
34,?,35595,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,<=50K
25,?,192321,Assoc-acdm,12,Never-married,?,Own-child,White,Female,0,0,80,United-States,<=50K
66,?,314347,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,<=50K
42,Federal-gov,53727,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,?,<=50K
36,Private,358682,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,0,50,?,<=50K
19,?,182609,HS-grad,9,Never-married,?,Own-child,Black,Female,0,0,25,United-States,<=50K
27,Private,405765,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?,>50K
19,?,195282,HS-grad,9,Never-married,?,Own-child,Black,Female,0,0,20,United-States,<=50K
18,?,91670,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
37,Private,220644,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,?,<=50K
74,?,169303,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,6767,0,6,United-States,<=50K
23,?,283806,9th,5,Divorced,?,Not-in-family,White,Female,0,0,35,United-States,<=50K
68,?,286869,7th-8th,4,Widowed,?,Not-in-family,White,Female,0,1668,40,?,<=50K
63,?,257659,Masters,14,Never-married,?,Not-in-family,White,Female,0,0,3,United-States,<=50K
27,?,280699,Some-college,10,Never-married,?,Unmarried,White,Female,0,0,40,United-States,<=50K
55,Private,175942,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,55,?,>50K
59,?,375049,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,41,United-States,>50K
48,?,353824,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,?,>50K
41,?,128700,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
30,?,201196,11th,7,Never-married,?,Own-child,Black,Female,0,0,40,United-States,<=50K
24,Local-gov,212210,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,?,<=50K
64,Federal-gov,388594,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,?,>50K
38,?,107479,9th,5,Never-married,?,Own-child,White,Female,0,0,12,United-States,<=50K
57,Self-emp-inc,376230,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,99999,0,40,United-States,>50K
17,?,67808,10th,6,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
21,?,72953,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
64,Self-emp-inc,185912,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,35,United-States,>50K
21,Private,27255,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,?,<=50K
24,?,390608,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,36,United-States,<=50K
32,Private,178623,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,?,<=50K
29,?,350603,10th,6,Never-married,?,Own-child,White,Female,0,0,38,United-States,<=50K
74,?,89667,Bachelors,13,Widowed,?,Not-in-family,Other,Female,0,0,35,United-States,<=50K
66,?,170617,Masters,14,Widowed,?,Not-in-family,White,Male,0,0,6,United-States,<=50K
63,?,170529,Bachelors,13,Married-civ-spouse,?,Wife,Black,Female,0,0,45,United-States,<=50K
70,?,158642,HS-grad,9,Widowed,?,Not-in-family,White,Female,2993,0,20,United-States,<=50K
67,?,174995,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,2457,40,United-States,<=50K
30,?,164940,HS-grad,9,Separated,?,Unmarried,Black,Female,0,0,25,United-States,<=50K
27,Private,333296,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,30,?,<=50K
60,?,188236,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,124956,Bachelors,13,Separated,Prof-specialty,Not-in-family,Black,Female,99999,0,60,United-States,>50K
23,?,87569,Some-college,10,Separated,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,?,278220,Some-college,10,Never-married,?,Own-child,White,Female,0,1602,40,United-States,<=50K
44,Private,261497,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,?,<=50K
27,Private,142712,Masters,14,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,?,<=50K
73,?,139049,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,22,United-States,>50K
34,?,310525,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,10,United-States,<=50K
19,?,71592,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
23,Private,184400,10th,6,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,30,?,<=50K
19,?,309284,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,?,348148,11th,7,Never-married,?,Own-child,Black,Male,0,0,40,United-States,<=50K
27,Private,119793,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,?,<=50K
49,Self-emp-not-inc,43348,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,70,United-States,>50K
27,?,204773,Assoc-acdm,12,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
28,?,222005,HS-grad,9,Never-married,?,Other-relative,White,Female,0,0,40,Mexico,<=50K
23,Private,386337,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,?,<=50K
39,Private,163392,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,26,?,<=50K
29,?,427965,HS-grad,9,Separated,?,Unmarried,Black,Female,0,0,20,United-States,<=50K
67,?,132057,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,20,United-States,<=50K
22,Private,65704,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,?,<=50K
72,?,188009,7th-8th,4,Divorced,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
38,Private,300975,Masters,14,Married-civ-spouse,Other-service,Husband,Black,Male,0,1485,40,?,<=50K
65,?,240857,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,2377,40,United-States,>50K
20,?,117222,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
19,?,137578,Some-college,10,Never-married,?,Own-child,White,Male,0,0,16,United-States,<=50K
22,?,236330,Some-college,10,Never-married,?,Own-child,Black,Male,0,1721,20,United-States,<=50K
20,?,187332,10th,6,Never-married,?,Not-in-family,White,Female,0,0,30,United-States,<=50K
65,?,143732,HS-grad,9,Widowed,?,Not-in-family,Black,Female,0,0,40,United-States,<=50K
61,Private,203126,Bachelors,13,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,12,?,<=50K
63,?,29859,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,1485,40,United-States,>50K
22,?,330571,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,45,United-States,<=50K
20,?,183083,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States,<=50K
41,Private,67339,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,?,<=50K
55,Private,408537,9th,5,Divorced,Craft-repair,Unmarried,White,Female,99999,0,37,United-States,>50K
18,?,78567,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
19,?,140590,12th,8,Never-married,?,Own-child,Black,Male,0,0,30,United-States,<=50K
71,?,177906,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,>50K
63,?,319121,11th,7,Separated,?,Not-in-family,Black,Male,0,0,40,United-States,<=50K
55,Federal-gov,174533,Bachelors,13,Separated,Other-service,Unmarried,White,Female,0,0,72,?,<=50K
69,?,106566,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,>50K
36,Private,74791,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Male,0,0,60,?,<=50K
27,?,181284,12th,8,Married-civ-spouse,?,Husband,Black,Male,0,0,45,United-States,<=50K
26,?,109564,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
19,?,43739,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,107231,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K
58,?,150031,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,?,230856,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
62,?,181014,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
37,Self-emp-not-inc,327164,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,?,<=50K
34,Self-emp-not-inc,114185,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,?,<=50K
70,?,54849,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,>50K
22,?,174626,7th-8th,4,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
61,?,42938,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,7,United-States,>50K
17,?,216595,11th,7,Never-married,?,Own-child,Black,Female,0,0,20,United-States,<=50K
40,Self-emp-not-inc,204235,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K
65,Private,461715,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,25,?,<=50K
19,?,181265,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
32,Self-emp-not-inc,261056,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,2174,0,60,?,<=50K
36,?,389850,HS-grad,9,Married-spouse-absent,?,Unmarried,Black,Male,0,0,50,United-States,<=50K
55,Private,115439,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,>50K
18,?,348588,12th,8,Never-married,?,Own-child,Black,Male,0,0,25,United-States,<=50K
27,?,189399,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
68,?,152157,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,20,United-States,<=50K
67,?,125926,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,<=50K
25,?,100903,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,25,United-States,<=50K
65,?,197883,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,70,United-States,<=50K
46,?,228620,11th,7,Widowed,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
62,?,125493,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,5178,0,40,Scotland,>50K
21,?,220115,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
20,?,232022,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
28,?,131310,HS-grad,9,Separated,?,Unmarried,White,Female,0,0,40,United-States,<=50K
38,?,155676,HS-grad,9,Divorced,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
64,?,200017,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,20,United-States,<=50K
61,?,60641,Bachelors,13,Never-married,?,Not-in-family,White,Female,0,0,45,United-States,<=50K
36,?,98776,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
59,?,145574,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States,>50K
54,?,135840,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,<=50K
44,Self-emp-inc,118212,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,70,United-States,>50K
38,Private,227945,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States,>50K
73,?,131982,Bachelors,13,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,5,Vietnam,<=50K
48,?,61985,9th,5,Separated,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,United-States,<=50K
30,?,103651,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States,<=50K
17,Private,113301,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,?,<=50K
39,?,240226,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,<=50K
50,?,222381,Some-college,10,Divorced,?,Unmarried,White,Male,0,0,40,United-States,<=50K
61,?,167284,7th-8th,4,Widowed,?,Not-in-family,Black,Female,0,0,40,United-States,<=50K
17,?,341395,10th,6,Never-married,?,Own-child,Black,Male,0,0,20,United-States,<=50K
60,?,88675,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
22,?,139324,9th,5,Never-married,?,Unmarried,Black,Female,0,0,36,United-States,<=50K
66,?,182378,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,<=50K
19,?,307837,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
22,?,177902,Some-college,10,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K
61,?,175032,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
42,?,204817,9th,5,Never-married,?,Own-child,Black,Male,0,0,35,United-States,<=50K
39,?,204756,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,20,United-States,<=50K
51,?,521665,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,24,United-States,<=50K
57,?,188877,9th,5,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,?,202366,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,32,United-States,<=50K
67,?,102693,HS-grad,9,Widowed,?,Not-in-family,White,Male,1086,0,35,United-States,<=50K
59,?,220783,10th,6,Widowed,?,Unmarried,White,Female,0,0,40,United-States,<=50K
62,?,181063,10th,6,Widowed,?,Not-in-family,White,Female,0,0,30,United-States,<=50K
30,Private,293936,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,50,?,<=50K
